Gene_id,GB-12-6_S45,GB-12-5_S44,GB-12-13_S47,GB-12-15_S48,GB-18-1_S41,GB-18-2_S42,GB-18-3_S43,SB-18-8-S46
jg5583,43,79,81,90,42,22,132,102
jg14668,4,2,2,3,2,6,0,2
jg14548,1821,2929,617,1030,876,37,1454,1696
jg9750,0,0,0,0,0,0,0,0
jg13966,0,0,0,0,0,0,0,0
jg2398,0,0,0,0,0,0,0,0
jg35029,0,0,0,0,0,1,0,0
jg24721,168,315,1369,1014,922,2272,1739,1893
jg9664,16,23,37,12,22,61,91,34
jg858,243,457,161,203,370,86,465,466
jg28926,176,291,358,251,144,304,274,350
jg16519,11,27,27,16,17,49,59,61
jg17035,2396,3355,2183,2748,2205,2688,3290,4158
jg20672,0,0,0,1,0,2,0,3
jg6401,11,15,33,43,28,45,56,51
jg29687,305,628,461,427,329,358,468,577
jg35913,0,0,14,16,4,14,11,17
jg32668,8,2,20,16,12,1,14,41
jg6246,13381,20269,15797,13511,10583,18080,16306,20872
23818_g,19,18,9,9,4,2,9,4
jg8787,32006,55093,12792,20326,18074,13,27077,31370
jg30492,0,0,1,0,0,0,0,0
jg10863,280,122,26,26,15,23,37,82
jg27238,367,608,597,399,430,346,757,856
jg21869,11,36,9,1,9,0,26,19
jg30451,0,0,0,4,4,1,4,6
jg9465,24,72,16,16,20,101,266,25
jg24281,0,6,0,0,0,0,4,2
jg31509,66,44,56,34,30,24,37,34
jg7898,0,32,27,33,4,5,19,10
jg3670,140,79,886,5,4,11,4,3
jg1330,1,1,0,2,0,0,0,1
jg10266,0,5,2,18,0,2,3,9
jg34349,0,4,0,0,0,0,0,0
jg9333,65,35,521,559,291,874,479,94
jg627,1,11,0,2,0,0,0,0
jg6212,6,1,0,0,0,0,0,0
jg27161,0,0,35,7,23,23,6,20
jg12708,544,1196,1055,1018,681,908,1262,1158
jg33813,27,19,20,58,69,2,66,98
jg33375,1,3,1,4,87,2,17,62
jg23067,0,0,0,0,0,0,0,0
jg34518,0,0,0,0,0,0,0,0
jg8992,0,0,0,0,0,0,0,0
jg1160,44,213,177,75,33,283,143,124
jg30778,7,1,5,1,4,6,9,6
jg14103,0,0,0,0,0,0,0,0
jg6649,0,0,0,0,3,0,0,0
jg36652,104,216,150,168,90,142,180,233
jg13226,6,6,13,7,4,9,4,13
jg8764,0,0,0,0,0,0,0,0
jg3648,0,0,0,0,0,0,0,0
jg10582,0,1,0,2,0,0,1,0
jg24498,0,0,0,0,0,0,0,0
jg13267,0,0,0,0,0,0,0,0
jg5626,0,3,1,5,2,0,1,5
jg901,0,0,0,0,1,0,3,10
jg29249,1493,3776,968,2417,1537,205,2203,2128
jg34407,0,0,0,0,0,0,0,3
jg917,20,88,7,23,534,75,1095,36
jg16050,0,0,3,0,0,0,0,0
jg31554,0,0,0,0,0,0,0,0
jg37348,125,114,199,90,81,100,192,213
jg28259,0,0,0,0,0,0,0,0
jg28464,0,0,2,0,0,1,1,6
jg6053,0,0,0,0,0,0,0,0
15429_g,0,0,0,0,0,0,0,0
10806_g,0,0,0,0,0,0,0,0
jg37311,21,14,2,2,0,0,0,0
jg18722,257,349,547,788,506,183,507,878
jg23231,52870,102474,22547,37168,31577,30,49428,56322
jg18084,2,5,0,3,1,1,2,0
jg31675,12,93,39,27,29,5,64,39
jg35189,0,0,0,0,0,0,0,0
jg32990,0,0,0,0,0,0,0,0
jg36702,99,113,248,174,251,474,253,281
jg24314,68,125,30,64,50,6,63,49
jg30344,1,1,14,13,22,4,24,22
jg22839,627,582,21,13,28,34,72,7
jg36955,0,0,0,0,0,0,0,0
jg11821,3,2,2,5,1,47,1,7
jg30920,0,0,0,0,0,0,0,0
jg471,19,26,9,8,4,5,0,3
jg19553,4,2,6,10,3,0,12,7
jg376,18,26,49,24,19,18,49,53
jg1095,1824,3622,4220,3772,2523,4797,4329,3685
jg11719,0,1,0,0,0,3,1,2
jg20299,0,0,0,0,0,0,0,0
jg10853,60,76,42,78,72,3,102,64
jg31519,2,9,22,16,18,7,25,32
5857_g,3487,5875,1593,2703,2334,1,3277,3379
jg29329,0,6,0,0,0,0,0,0
jg2776,4070,9644,2674,5962,3952,1,5831,6867
jg8233,25,17,35,38,13,4,37,20
jg31910,0,0,3,2,0,0,0,0
jg15017,39,191,35,80,54,23,52,93
jg15760,0,0,0,2,0,0,1,1
jg24477,0,0,0,0,0,0,0,0
jg3577,22000,37920,9453,16431,12643,317,19293,21113
jg23159,491,1388,549,798,636,797,972,1040
jg17259,3,7,3,6,11,4,12,13
jg3248,0,0,0,0,0,0,0,0
jg19830,72,175,110,139,91,71,207,198
jg25173,28,20,72,65,16,49,36,90
jg34355,318,657,571,647,687,725,827,969
jg32524,0,0,0,0,0,0,0,0
jg23507,9,4,18,8,2,31,11,21
jg29699,293,529,214,1157,1582,1240,1047,1321
jg23419,0,0,0,0,0,0,0,0
jg27342,0,0,0,1,0,0,2,0
jg11496,33,59,61,138,111,39,134,160
jg29858,131,162,10,0,1,12,2,12
jg28942,200,11,1,4,3,2,2,0
jg24351,14,19,10,6,8,20,10,7
jg7656,223,163,45,40,24,52,21,9
jg14188,0,0,0,2,2,0,0,0
jg31940,453,799,1068,954,386,771,810,959
jg30460,0,8,5,7,1,1,29,2
jg26807,1961,3066,2018,1979,1448,1851,2455,2577
jg6314,1,0,0,0,0,0,0,0
jg18327,1858,4085,2096,4176,2664,1493,4254,4338
jg26203,0,11,0,0,0,0,0,0
jg32255,0,1,0,0,0,0,0,0
jg574,87,120,188,113,71,170,131,133
jg32919,3,0,100,525,176,0,491,197
jg17985,0,0,0,0,0,0,0,0
jg32193,0,0,1,0,0,0,0,0
jg4339,10,4,2,4,6,7,6,7
jg24389,0,0,0,0,0,0,0,1
jg9249,612,1127,801,619,501,735,770,889
jg18171,1306,1816,26,26,23,64,54,49
jg12321,0,0,0,0,1,5,0,0
jg4528,2,0,2,4,0,0,2,0
jg32177,0,0,0,0,0,0,0,0
jg2523,382,364,61,327,397,326,387,902
jg20181,0,0,0,0,0,1,2,1
jg16623,405,818,576,717,317,633,658,717
11936_g,1,8,2,2,0,0,1,0
jg2422,3,1,0,0,0,1,0,2
jg23378,20,6,12,3,13,1,8,15
jg8459,0,0,0,0,0,0,0,0
jg6400,0,0,8,18,13,30,10,19
jg24208,0,94,0,0,0,2,0,0
jg18411,0,3,0,0,0,0,0,0
jg11621,0,0,0,0,0,0,0,2
jg32126,110,62,293,226,93,256,145,200
jg3112,755,1177,1101,944,842,1314,1306,1491
jg8212,35,31,65,44,26,13,61,50
7301_g,0,0,0,0,0,0,0,0
jg19127,0,4,0,0,1,0,0,1
jg34106,30,36,33,31,11,8,19,23
jg33677,0,2,0,0,0,2,0,1
jg1239,99,253,329,389,265,156,327,352
jg14419,0,0,0,0,0,0,0,0
jg5870,0,0,0,0,0,0,0,0
jg29409,0,1,0,6,0,0,0,2
jg16774,136,367,335,336,140,356,193,209
jg15955,2000,3864,1786,3199,2160,613,3332,3209
jg6245,84,1,31,20,130,38,325,216
jg23771,1,8,6,2,1,3,6,4
jg35207,676,1878,939,1713,1264,165,1638,1712
jg32412,4,15,11,0,2,5,11,9
jg14918,0,0,2,2,3,1,2,3
jg11049,0,2,0,0,0,0,0,0
jg24162,4,13,12,30,20,18,18,31
jg1993,0,0,0,0,0,1,0,0
jg7068,108,298,15,59,14,5,97,80
jg20103,0,0,0,0,0,0,0,0
jg1360,5236,9759,9975,10154,6919,17537,15089,10318
jg37220,1,4,3,4,0,0,4,0
jg9479,0,0,0,0,0,2,0,2
jg22226,141,216,77,231,111,6,179,183
jg13499,10,0,5,0,2,0,2,21
9685_g,0,0,0,0,0,0,0,0
jg5686,0,0,0,0,0,0,0,0
jg24534,0,0,0,0,0,0,0,0
jg3715,3171,7587,1688,2341,1266,49,1830,1981
jg20836,0,0,0,0,0,0,0,0
jg8612,0,0,1,0,0,0,0,0
jg1828,27,95,85,74,41,44,69,91
jg2753,1782,2565,8480,6409,2845,9779,6181,8057
jg11701,711,2443,313,698,431,52,637,538
jg12329,135594,187629,44,188,58,70,140,69
jg2237,1,3,0,0,0,1,3,6
jg1742,492,513,42,61,1319,282,1791,115
jg24926,10,21,5,28,26,3,32,23
jg26984,116,238,55,51,25,25,45,30
jg24538,0,0,0,0,0,0,0,0
jg26741,22,41,15,22,7,14,20,25
jg36106,0,0,0,0,0,0,0,0
jg25239,6893,17501,5288,10625,7296,381,9959,10413
jg9190,0,0,0,0,0,0,1,0
jg21948,102,243,178,129,183,64,304,239
jg10334,0,2,0,30,14,0,1,1
jg23215,5,174,49,34,23,4,58,43
jg25390,78,48,6438,7115,7955,96699,20186,27896
jg26577,0,0,1,9,1,0,3,4
jg30368,0,0,1,0,9,0,4,9
jg35113,0,0,0,0,0,0,0,0
jg20993,7,34,18,39,61,16,60,23
jg7322,2,0,0,0,1,0,0,0
jg8031,110,52,3839,2687,1559,4252,3577,5294
jg11656,0,0,0,0,0,0,0,0
jg32022,133,122,301,250,90,541,229,38
jg15638,168,390,63,31,0,53,13,31
jg35616,0,0,0,0,0,0,0,0
jg3319,0,0,0,0,0,0,0,0
jg17949,0,0,0,0,0,0,0,0
jg22085,106793,167626,41916,68853,54072,74,101522,104148
jg21435,16,34,2,37,28,37,103,13
jg14684,52,37,43,25,8,34,27,36
32892_g,0,0,0,0,0,0,0,0
jg2822,406,1099,420,609,399,195,637,693
jg14185,9,48,5,0,16,0,20,6
jg36075,398,495,1413,1644,713,1291,517,607
jg34471,9,6,9,12,10,32,34,17
jg11955,0,3,1,0,0,0,0,0
jg16795,5,8,1,10,2,6,0,0
jg31022,43,33,116,65,38,49,54,94
jg8365,70,69,71,61,25,22,45,63
jg37541,0,0,0,0,0,0,0,0
jg35159,0,0,0,0,0,0,0,0
jg34984,0,6,0,17,2,1,2,0
jg35181,11,14,0,1,12,3,17,1
jg18163,0,0,0,1,0,2,0,0
jg16626,1,3,3,2,0,2,5,3
jg524,0,1,2,9,12,1,8,5
jg21606,0,0,0,7,17,2,14,1
jg29405,1,0,0,4,4,0,1,0
jg33128,1,2,3,13,1,4,5,0
jg8429,0,1,0,0,0,0,0,0
jg4550,119,300,18,35,41,1,1,6
jg3861,0,1,3,3,3,2,3,0
jg17279,0,0,0,0,0,0,0,0
jg4666,2,8,4,5,2,1,8,9
jg13536,4,3,0,0,0,0,0,0
jg896,16426,23242,5668,9300,7776,9,15357,14340
jg19966,19,12,11,16,15,7,32,20
jg29560,148,250,165,281,404,129,308,231
jg35222,0,0,0,0,0,0,0,0
jg9409,0,0,0,4,0,1,0,1
jg26370,1,0,84,4,176,55,217,245
jg10233,0,0,1,0,0,0,0,0
jg27651,0,1,0,0,0,0,0,0
jg11625,8,10,2,0,3,1,0,0
jg10075,8,3,3,19,17,11,2,27
jg15044,265,592,167,297,197,103,296,359
jg22216,0,2,0,0,0,0,0,0
jg6369,0,0,0,0,0,0,0,0
jg28962,190,293,528,551,340,352,469,542
jg22352,3662,6521,1631,3151,3003,7,4271,4823
jg25176,674,1633,692,765,627,500,1036,1094
jg832,1,8,1,0,5,0,2,1
jg16493,0,0,0,0,0,0,0,0
jg18814,0,0,0,0,0,2,2,1
jg19440,0,0,0,0,0,0,0,0
jg27662,0,0,0,0,0,0,0,0
jg17083,0,2,1,4,0,0,0,2
jg749,0,0,0,0,0,0,0,0
jg35208,167,358,336,473,303,98,548,439
jg18554,926,1417,968,582,445,624,745,1146
jg18054,1,3,0,0,0,0,0,0
jg2854,0,0,0,0,0,0,0,0
jg30864,0,0,1,0,0,0,0,2
jg4883,0,0,0,0,0,0,0,0
9876_g,0,0,0,0,0,0,0,0
jg15175,1643,3930,1244,2214,1311,864,2529,2321
jg27829,4,14,8,10,15,0,30,17
jg24205,97992,186758,50,187,24,257,69,51
jg12545,8,6,8,14,14,3,7,18
jg19951,51,135,54,69,40,16,60,49
36582_g,180,419,110,295,198,0,235,286
jg25442,10,16,1,14,6,6,8,12
jg34886,0,2,1,10,3,0,20,11
jg35031,0,0,0,0,0,0,2,0
jg11201,0,1,1,1,0,0,0,1
jg3489,0,5,0,1,0,0,1,1
jg6663,604,1168,5550,7700,6883,6466,5499,2806
jg25092,874,216,1076,221,488,695,623,262
jg16596,2,1,9,0,0,7,2,3
jg3424,0,0,0,1,0,3,0,2
jg23657,1710,887,18,6,577,609,665,253
jg5856,0,0,0,0,0,0,0,0
jg32713,34,8,7,12,0,23,17,9
jg26798,69,89,5,44,17,3,33,16
jg6370,3,36,1,0,4,2,6,3
jg8470,0,0,0,0,0,0,0,0
jg4180,0,0,0,0,0,0,0,0
jg21445,0,0,0,0,0,0,0,0
jg4278,1,0,0,0,0,0,0,4
jg27005,11402,20167,9250,13100,9358,5539,16430,13514
jg2813,150,238,175,412,247,57,307,373
jg26417,1160,2815,1410,2173,1460,324,2285,2350
jg4927,0,0,0,0,0,0,0,0
jg11087,0,0,0,0,0,0,0,0
jg6249,14816,17955,56702,27665,9111,9288,8918,20856
jg12158,28,38,66,73,82,39,125,138
jg21819,31,84,196,110,114,82,198,360
jg27643,198,287,322,214,109,294,147,253
jg2915,5,6,3,10,4,0,0,0
jg37314,0,4,2,0,0,5,1,6
jg13275,0,0,3,1,0,0,16,37
jg17296,162,269,70,191,111,20,212,214
jg26955,0,0,0,0,0,1,0,0
jg7088,11,2,0,1,1,0,2,0
27403_g,0,0,0,0,0,0,0,0
jg35129,1,0,4,0,4,3,0,0
jg10360,0,0,1,2,0,0,0,0
jg35558,153,159,796,464,332,853,496,492
jg1393,113,348,89,254,167,7,247,214
jg18356,22,17,33,56,30,29,61,21
jg15853,0,0,0,2,0,0,0,0
jg1600,143,260,123,166,99,105,175,186
jg8849,20,263,1,14,5,0,3,23
jg1744,18,79,26,31,41,20,46,26
jg37399,55,58,78,49,72,165,77,38
jg24567,0,0,0,0,0,0,0,0
jg20743,0,0,0,0,0,0,0,0
jg35238,6,7,23,22,6,29,25,27
jg27688,2390,3413,5728,3401,1583,4448,4157,5662
jg32959,0,10,7,5,1,14,7,6
jg1163,24,71,53,82,41,2,78,48
jg35453,2,0,1,1,0,0,0,1
jg20701,0,0,2,0,4,6,4,12
jg34067,109,37,100,113,23,23,78,163
jg2212,380,577,418,402,322,484,378,602
jg14051,0,0,0,0,0,0,0,0
jg2486,0,0,0,0,0,0,0,0
jg21114,0,0,0,0,0,0,0,0
jg4422,11,8,20,3,11,12,8,9
jg19148,1218,2120,2049,1301,483,1405,1025,1539
jg29341,0,0,0,0,0,0,0,0
jg14039,1,2,4,4,1,9,3,4
jg22424,82,603,216,425,191,105,377,549
jg37414,8,20,35,30,4,36,35,29
jg32441,30,38,44,50,30,45,35,34
jg37517,0,0,0,0,0,0,0,0
jg37505,0,0,0,0,0,0,0,0
jg33472,853,1989,1602,1785,1752,507,2525,2275
jg4320,0,0,0,0,0,0,0,0
jg34710,2,20,29,11,4,8,8,12
jg20161,0,0,1,0,0,1,0,0
jg9702,3,19,39,29,35,39,31,61
jg34145,14,58,9,24,137,38,282,19
jg4807,385,1723,116,954,778,0,1429,1291
jg18091,53,37,122,86,41,132,72,33
jg4878,0,0,0,0,0,0,0,0
jg34447,6,27,28,4,0,6,3,8
jg11761,0,6,0,1,1,0,0,0
jg9801,70,144,80,122,105,58,104,193
5595_g,0,0,0,0,0,0,0,0
jg10814,0,0,0,0,0,0,0,0
962_g,0,0,0,0,0,0,0,0
jg3697,0,0,0,0,0,0,0,0
jg3889,0,0,0,0,0,0,0,0
jg1680,0,0,0,0,1,0,0,0
1424_g,0,0,0,0,0,0,0,0
jg5654,0,0,0,0,0,0,0,0
jg32507,0,0,0,0,2,0,0,0
jg11478,2,10,3,6,9,2,20,25
jg10414,2,26,642,101,169,1466,576,144
jg10633,0,0,0,0,0,0,0,0
jg34203,12,67,0,19,15,1,19,10
jg8889,1995,3623,2475,2875,2251,3160,3465,2962
jg13237,0,5,2,0,2,3,12,3
jg10270,0,0,0,1,0,0,5,0
jg1006,0,3,1,1,0,7,6,0
jg15908,21,24,38,38,40,26,72,51
jg15560,12,14,8,18,10,1,12,17
jg8597,529,561,76,67,49,63,108,68
jg17211,30,73,36,67,57,1,87,59
jg28707,0,1,11,26,9,0,16,6
jg21475,0,0,0,0,0,0,0,0
jg16860,64,64,12,20,2,0,8,18
jg4691,19,202,225,144,29,106,135,59
jg22825,0,0,0,0,0,0,0,0
jg14224,0,0,0,0,0,0,0,0
jg36978,14,55,28,30,33,10,76,48
jg33175,191,220,301,241,99,264,154,282
jg14095,28,122,77,128,91,32,94,129
jg33868,0,0,15,6,30,12,20,62
jg33118,1,2,3,3,2,2,9,10
jg2477,1628,3321,1623,2876,2302,822,3696,2779
jg26609,4,0,2,7,2,0,2,5
jg34222,3,15,7,14,6,0,9,0
jg26474,10,57,33,12,27,78,27,38
jg14915,6,701,18,9,4,4,19,13
jg1913,0,0,0,0,0,0,0,0
jg14294,127,117,13,19,6,0,20,34
jg5424,14,9,32,25,7,60,24,3
jg15901,971,2026,1346,1516,722,1181,1496,1568
jg20080,0,0,0,0,0,0,0,0
jg21821,130,315,421,328,338,230,456,711
jg28444,0,5,0,2,5,0,2,2
jg2564,0,0,4,3,0,0,7,3
jg17384,141,376,103,303,225,1,324,258
jg19022,2,29,3,10,5,2,6,6
jg26512,77,275,86,125,79,76,142,125
jg18599,165,420,116,204,126,50,131,207
jg11959,0,0,0,0,0,0,3,0
jg32491,168,96,697,650,575,962,298,207
jg12667,9,14,5,9,22,7,19,8
jg34696,109,201,110,232,113,16,251,252
jg15230,0,2,0,0,0,0,0,0
jg6273,76,41,1,4,9,1,10,6
jg5079,21,36,62,62,243,52,134,339
jg13552,7,1,2,0,1,0,3,7
jg34435,1,1,0,8,13,2,16,5
jg34786,30,84,7,12,12,1,28,35
jg12272,57311,65371,34,92,23,12,507,433
jg4269,0,0,3,4,4,3,0,0
jg32009,0,0,0,0,0,0,0,0
jg21702,3,4,0,0,0,0,0,0
jg20370,0,0,0,0,0,0,0,0
jg17737,0,0,0,0,0,0,0,0
jg24618,146,75,116,86,33,115,84,111
jg1821,9,103,7,8,13,2,24,38
jg10140,3422,4493,4076,3748,2970,4624,4677,5162
jg24590,6,9,0,2,1,6,12,6
jg23928,5076,11063,5217,7747,5855,2658,9053,9306
jg3299,1,4,0,0,0,1,0,1
jg18430,0,1,0,2,0,0,2,2
jg15499,0,0,0,0,0,0,0,0
jg32324,1,0,0,5,3,0,0,0
jg3593,0,0,0,0,0,0,0,0
jg33655,18,14,9,10,16,11,10,10
jg6236,12,26,90,77,38,59,56,67
jg5891,0,0,0,0,0,0,0,0
jg28959,9,23,11,45,25,3,21,34
jg25543,1761,2494,1546,1523,1517,1569,1923,2603
jg18307,959,1643,1137,1341,770,1073,1259,1400
jg18807,0,0,0,0,0,0,0,0
jg7908,2,1,3,0,0,0,0,0
jg17415,5,18,4,12,2,6,4,6
jg23083,0,0,0,0,0,0,1,0
jg34128,2,0,0,1,0,0,0,1
jg3419,216,459,157,151,236,162,360,216
jg27533,51,19,17,5,5,13,11,14
jg30780,15,26,46,41,30,55,44,55
jg29672,89930,1326,880,86,44,34,227,17
jg23114,13,135,36,61,42,9,59,42
jg31932,0,0,0,0,0,0,0,1
jg17353,67,115,185,170,66,128,124,148
jg23056,2331,5357,2559,4230,2781,976,4369,4921
jg13567,24,43,83,64,47,69,74,96
20629_g,0,0,0,0,0,0,0,0
jg13244,11,11,19,14,13,52,12,27
jg23292,980,2109,1678,2024,1167,1841,2089,1900
jg782,0,3,8,8,2,9,5,5
jg18116,23,62,6,3,2,1,24,1
jg32832,35,48,1265,1995,567,2555,445,917
jg32734,8,2,0,0,0,0,0,3
jg28171,0,0,0,0,0,0,0,0
jg30133,4,8,0,1,87,4,1,5
jg1292,0,4,33,39,264,30,449,187
jg11834,1225,1854,750,1391,1495,759,1920,1405
jg9553,1776,2819,890,1823,1556,9,2343,2688
jg12662,0,0,0,0,0,0,0,0
jg36837,0,0,0,0,0,0,0,0
jg23679,0,0,0,0,0,0,0,0
jg35670,66,109,98,129,76,144,136,90
jg25414,2570,3926,1,4,15,6,86,15
jg19941,0,2,2,5,2,4,7,4
jg20006,753,772,402,213,93,647,586,327
jg16410,0,0,5,0,13,10,0,0
jg8522,493,1423,853,1619,831,473,1741,1576
jg19635,9,74,9,79,22,61,24,16
jg35701,187,265,240,214,182,193,349,287
jg3769,24196,42333,13400,16643,14293,1698,24454,23670
jg29673,0,0,0,0,0,0,0,0
jg869,871,2079,1152,1567,1256,907,1461,1842
jg11953,2,1,1,1,2,0,0,1
jg17847,9,18,12,15,6,4,13,27
jg10310,24,103,132,108,193,177,119,267
jg16027,7,1,0,0,0,0,0,1
jg29897,3,10,11,24,18,12,17,15
jg12963,5,25,52,76,16,14,95,56
jg10563,31,0,2,2,1,2,0,0
jg11619,9,6,3,8,2,1,4,0
jg23804,0,0,0,0,2,0,0,2
jg6367,0,7,0,0,0,0,0,0
jg12908,1,0,0,0,0,0,0,1
jg29914,1,0,0,3,1,1,0,2
jg35573,1,4,5,5,9,3,6,8
jg14483,515,1320,657,950,838,672,1180,994
jg22039,8,8,26,54,6,2,16,7
jg32928,13,18,16,17,26,34,31,13
jg26372,0,0,0,0,0,0,0,0
jg30638,0,4,0,0,0,0,0,0
jg4487,0,0,1,0,0,0,0,0
jg31311,6,1,0,0,0,0,0,0
jg29532,0,1,0,7,0,3,4,5
jg25629,0,1,0,1,0,1,0,0
jg3877,1,1,0,0,0,0,0,0
jg16379,0,63,0,2,1,0,0,0
jg14021,160,487,303,661,413,25,607,817
jg10592,0,0,0,0,2,0,0,0
jg1865,2633,5785,2053,4082,2619,4,3608,4346
jg8670,44,73,52,177,94,1,126,125
jg32423,126,156,234,252,156,269,225,284
jg30669,0,0,6,0,0,0,9,2
jg7308,0,0,0,1,1,4,2,7
jg21916,0,0,2,1,0,0,0,0
jg22244,56,54,52,95,55,19,95,68
jg19365,0,1,0,0,0,2,1,0
jg290,0,0,0,0,0,0,0,0
jg13835,0,0,0,0,0,0,0,0
jg23665,45,212,15,1,563,1275,276,3
jg28645,2386,4965,1775,3444,2431,279,4011,4001
jg23767,0,0,26,25,2,35,19,9
jg9606,511,995,348,856,584,12,925,763
jg24335,1409,3408,3605,3912,2322,2286,3716,4137
1100_g,0,0,0,0,0,0,0,0
jg14566,0,5,2,4,1,2,2,0
jg3653,16,106,106,97,58,161,74,73
jg21684,0,1,1,3,2,2,7,3
jg31635,34,33,51,82,42,73,50,40
30945_g,5,5,13,1,1,3,4,6
jg32916,4,0,4,8,0,4,0,1
jg31504,6,35,0,7,3,3,8,1
jg23981,27,40,8,41,24,9,57,43
jg36356,1244,3403,2314,1906,1299,1958,1993,2372
jg8767,360,498,726,663,551,999,616,391
jg18363,3,6,0,0,0,0,0,0
jg35401,26,20,12,11,6,8,16,22
jg35122,76594,142462,34411,51156,46998,25,78758,81321
jg20355,0,0,0,0,0,0,0,0
jg9315,503,528,73,31,138,12,97,11
jg32407,10071,21794,12285,9319,6544,13772,11177,14824
jg26704,11,50,54,68,46,30,86,47
jg14023,26,76,71,194,118,20,227,147
jg30323,0,2,1,0,2,0,2,2
33532_g,0,0,0,0,0,0,0,0
jg27754,269,493,354,506,412,197,572,577
jg1504,58,62,101,58,35,36,103,115
jg14768,0,1,0,0,0,2,1,0
jg16614,3,1,0,0,0,0,2,0
jg33814,13033,19621,14506,14838,11243,16567,18313,18801
jg4769,0,0,0,0,0,0,0,0
jg18004,28,77,46,99,80,11,114,106
jg11277,2,0,1,0,0,0,2,1
jg30772,0,0,0,0,0,0,0,0
jg26973,1552,133,129,70,100,558,109,130
jg29095,7,3,13,23,2,2,1,3
26380_g,0,0,0,0,0,0,0,0
jg33872,62,89,88,87,56,97,78,73
jg26251,0,0,0,0,0,0,0,0
20495_g,0,0,0,0,0,0,0,0
jg26151,0,0,0,0,0,0,0,0
jg22697,400,311,274,92,94,111,147,269
jg28559,2,2,0,0,0,0,0,0
jg36166,2,0,8,5,0,9,2,5
jg31929,180,207,54,39,157,207,263,147
jg25859,0,0,8,33,19,5,65,51
jg34136,88,354,50,61,68,0,77,65
jg9737,303,678,209,405,207,8,499,533
jg12125,799,3094,939,2240,1672,106,2908,2292
jg7298,0,0,0,0,0,1,2,2
jg9469,26,48,2,10,8,42,62,7
jg29763,0,0,0,0,0,1,0,0
jg23621,0,1,2,2,2,0,1,0
jg27625,0,2,0,0,0,0,0,0
jg9181,114,45,99,378,57,80,101,76
jg32352,19,75,9,3,3,5,5,6
jg28872,109,253,149,152,161,71,212,185
jg25527,0,8,0,1,2,0,1,5
jg24014,0,0,0,0,0,0,0,0
jg36889,66,177,390,263,320,206,236,123
jg30210,16,13,22,48,44,52,64,60
jg6968,31,34,21,29,25,97,46,39
jg11877,0,0,0,0,0,0,0,2
jg21028,122,188,111,108,68,137,77,89
jg35123,42,98,364,291,660,530,535,365
jg30801,5,3,3,5,0,5,4,7
jg8270,29,56,21,28,36,0,43,34
jg5118,0,2,2,7,10,31,0,69
jg5798,14,9,11,57,102,0,80,143
jg20122,0,0,0,2,1,1,1,2
jg22131,1,0,1,0,0,0,0,1
jg23062,41,287,30,71,52,15,51,55
jg8826,26,100,4,36,5,45,7,14
jg19627,47,66,5,10,6,0,8,13
jg23489,0,6,6,18,5,0,8,10
jg27999,0,0,0,0,0,20,0,6
jg5751,0,0,0,0,0,0,0,2
jg1925,4,17,30,21,36,22,50,40
jg35655,9,10,3,6,4,2,4,3
jg19633,1414,2410,908,1285,1217,971,1733,1777
jg18528,282,528,121,199,217,93,280,213
jg37411,0,0,0,0,0,1,0,1
jg15349,154,290,2523,2260,191,1009,465,1137
jg30769,0,0,0,0,0,0,0,0
jg5671,0,4,3,1,4,0,1,3
jg33356,0,4,0,0,0,2,0,2
jg10402,247,471,306,930,537,360,736,464
jg14145,43,43,0,3,11,0,10,8
jg5950,0,4,0,6,0,2,0,2
jg6473,408,712,533,608,686,353,678,907
jg30674,8,9,1,1,4,1,0,0
jg2852,50,18,0,0,0,0,0,0
jg25155,0,14,18,24,9,6,11,8
jg3895,0,4,0,0,5,0,3,0
19080_g,0,0,0,0,3,0,0,0
jg27327,11,30,34,22,4,10,17,39
jg27722,0,0,0,0,0,0,0,0
jg17143,133,322,362,364,162,159,332,391
jg935,6,0,1,9,4,0,5,3
jg8200,1,0,0,0,0,0,0,0
jg14105,0,0,0,0,0,0,0,0
jg25985,0,1,2,0,4,11,10,16
jg35910,2,39,13,7,6,9,11,6
jg4218,1,0,0,0,0,0,2,0
jg25992,0,1,0,0,0,1,0,0
jg25986,0,4,4,7,0,0,3,3
jg23217,16,20,1,0,1,1,9,2
jg21546,0,0,0,0,0,0,3,0
jg33223,13,17,50,43,5,24,31,55
jg19315,0,0,4,0,0,0,0,1
jg21678,32,87,66,57,50,0,86,53
jg17087,0,0,0,0,0,1,0,0
jg34819,5,6,26,27,8,38,21,18
jg4613,1,2,57,0,3,33,32,15
jg22435,0,0,0,0,0,0,0,0
jg27490,0,0,0,0,0,0,0,0
jg7129,16,8,4,0,0,3,3,1
jg7807,31,24,0,2,5,3,1,2
jg16789,116,177,206,155,46,221,150,139
jg2240,0,0,0,0,0,0,0,0
jg30583,567,1240,61,71,42,24,77,89
jg34356,0,1,247,48,162,6,431,266
jg5025,6,15,29,62,27,2,6,76
jg31296,5609,11919,2644,5149,4439,3,6010,6361
24954_g,0,0,2,0,0,0,2,1
jg25913,0,1,4,0,0,4,0,0
jg11360,12,0,10,5,6,48,6,10
jg32379,0,1,0,0,0,0,0,0
jg10300,0,0,0,1,0,0,0,0
jg13609,0,0,0,0,0,0,0,0
jg31189,1207,1435,3707,3111,1514,4056,2227,1888
10360_g,0,0,0,0,0,0,0,0
jg17972,19,23,8,3,11,4,9,7
